Interrupción;Elemento;Fecha Salida;Fecha Entrada;Causa;Minutos Fuera;Sistema;Hora de Salida;Hora de Entrada;Nivel;Kva;Clientes;Circuito;Nombre Circuito
1.99052E+15;30651;1/1/2017;1/1/2017;101;5;SIG;6:59:00 a. m.;7:04:00 a. m.;1;9152.16;834.624;30651;SUVA
1.13745E+14;1751;3/1/2017;3/1/2017;101;10;SIG;7:17:00 a. m.;7:27:00 a. m.;1;10719.84;7158.336;1751;TOKYO
5.57553E+14;8585;3/1/2017;3/1/2017;307;3;SIG;10:40:00 a. m.;10:43:00 a. m.;1;7114.176;3901.536;8585;BERLIN
5.57553E+14;8585;3/1/2017;3/1/2017;307;4;SIG;11:34:00 a. m.;11:38:00 a. m.;1;7114.176;3901.536;8585;BERLIN
1.32594E+15;20417;3/1/2017;3/1/2017;408;0;SIG;10:34:00 p. m.;10:34:00 p. m.;1;5784.96;3831.984;20417;MANCHESTER
8.84359E+14;13617;5/1/2017;5/1/2017;106;0;SIG;11:15:00 a. m.;11:15:00 a. m.;1;13659.792;5008.848;13617;MARIPOSA
1.10516E+15;17017;5/1/2017;5/1/2017;409;3;SIG;3:10:00 p. m.;3:13:00 p. m.;1;5812.56;340.032;17017;SEUL
1.10626E+15;17034;5/1/2017;5/1/2017;409;3;SIG;3:10:00 p. m.;3:13:00 p. m.;1;12447.6;1829.328;17034;BRUSELAS
1.66268E+15;25602;5/1/2017;5/1/2017;101;5;SIG;3:10:00 p. m.;3:15:00 p. m.;1;22852.8;4718.496;25602;VACA
1.66378E+15;25619;5/1/2017;6/1/2017;101;5;SIG;11:56:00 p. m.;12:01:00 a. m.;1;11249.76;463.68;25619;CAMELLO
3.31647E+15;51068;5/1/2017;5/1/2017;106;0;SIG;11:54:00 a. m.;11:54:00 a. m.;1;6213.312;3489.744;51068;PARIS
1.1157E+14;1717;6/1/2017;6/1/2017;106;0;SIG;11:47:00 a. m.;11:47:00 a. m.;1;3323.04;2588.88;1717;ESCARABAJO
1.99168E+15;30668;6/1/2017;6/1/2017;106;0;SIG;5:36:00 a. m.;5:36:00 a. m.;1;12891.408;4046.16;30668;FERRARI
3.09679E+15;47685;6/1/2017;6/1/2017;106;0;SIG;6:40:00 a. m.;6:40:00 a. m.;1;21487.152;2034.672;47685;TIGRE
4.48301E+14;6902;7/1/2017;7/1/2017;101;4;SIG;5:58:00 a. m.;6:02:00 a. m.;1;8461.056;2585.568;6902;RIGA
8.84381E+14;13617;7/1/2017;7/1/2017;409;3;SIG;5:58:00 a. m.;6:01:00 a. m.;1;13659.792;5008.848;13617;MARIPOSA
8.85485E+14;13634;7/1/2017;7/1/2017;409;3;SIG;5:58:00 a. m.;6:01:00 a. m.;1;13843.056;5515.584;13634;THOR
8.86589E+14;13651;7/1/2017;7/1/2017;409;3;SIG;5:58:00 a. m.;6:01:00 a. m.;1;5579.616;2153.904;13651;SAPO
8.87693E+14;13668;7/1/2017;7/1/2017;409;3;SIG;5:58:00 a. m.;6:01:00 a. m.;1;7350.432;3547.152;13668;HERCULES
3.09901E+15;47719;7/1/2017;7/1/2017;202;52;SIG;7:37:00 p. m.;8:29:00 p. m.;1;10313.568;2208;47719;ELEFANTE
3.10011E+15;47736;7/1/2017;7/1/2017;307;3;SIG;8:26:00 p. m.;8:29:00 p. m.;1;12926.736;3105.552;47736;NUTRIA
3.32392E+14;5117;8/1/2017;8/1/2017;307;9;SIG;11:35:00 p. m.;11:44:00 p. m.;1;46262.016;3264.528;5117;CUPIDO
3.37912E+14;5202;8/1/2017;8/1/2017;101;5;SIG;10:31:00 a. m.;10:36:00 a. m.;1;23040.48;1342.464;5202;CAIRO
3.41224E+14;5253;8/1/2017;8/1/2017;101;6;SIG;10:31:00 a. m.;10:37:00 a. m.;1;19810.176;773.904;5253;VILNA
4.48312E+14;6902;8/1/2017;8/1/2017;306;18;SIG;11:40:00 p. m.;11:58:00 p. m.;1;8461.056;2585.568;6902;RIGA
8.87704E+14;13668;8/1/2017;8/1/2017;106;0;SIG;6:12:00 a. m.;6:12:00 a. m.;1;7350.432;3547.152;13668;HERCULES
3.10012E+15;47736;8/1/2017;8/1/2017;101;5;SIG;1:34:00 p. m.;1:39:00 p. m.;1;12926.736;3105.552;47736;NUTRIA
1.16019E+14;1785;9/1/2017;9/1/2017;205;104;SIG;5:49:00 p. m.;7:33:00 p. m.;1;19839.984;6685.824;1785;AVE
1.16019E+14;1785;9/1/2017;9/1/2017;307;4;SIG;9:06:00 p. m.;9:10:00 p. m.;1;19839.984;6685.824;1785;AVE
1.18227E+14;1819;9/1/2017;9/1/2017;211;18;SIG;5:57:00 p. m.;6:15:00 p. m.;1;4029.6;4093.632;1819;CONEJO
3.35715E+14;5168;9/1/2017;9/1/2017;307;13;SIG;3:00:00 p. m.;3:13:00 p. m.;1;10035.36;2019.216;5168;TYR
4.42803E+14;6817;9/1/2017;9/1/2017;106;0;SIG;4:02:00 p. m.;4:02:00 p. m.;1;3490.848;1991.616;6817;APOLO
5.53203E+14;8517;9/1/2017;9/1/2017;307;14;SIG;2:59:00 p. m.;3:13:00 p. m.;1;13851.888;2906.832;8517;BALLENA
5.53203E+14;8517;9/1/2017;9/1/2017;106;0;SIG;3:10:00 a. m.;3:10:00 a. m.;1;13851.888;2906.832;8517;BALLENA
5.53203E+14;8517;9/1/2017;9/1/2017;307;3;SIG;4:19:00 a. m.;4:22:00 a. m.;1;13851.888;2906.832;8517;BALLENA
5.57619E+14;8585;9/1/2017;9/1/2017;211;17;SIG;5:57:00 p. m.;6:14:00 p. m.;1;7114.176;3901.536;8585;BERLIN
7.74003E+14;11917;9/1/2017;9/1/2017;211;18;SIG;5:57:00 p. m.;6:15:00 p. m.;1;10372.08;9175.344;11917;ROMA
7.76211E+14;11951;9/1/2017;9/1/2017;106;0;SIG;6:15:00 a. m.;6:15:00 a. m.;1;12135.168;5100.48;11951;VENADO
7.77315E+14;11968;9/1/2017;9/1/2017;106;0;SIG;3:31:00 a. m.;3:31:00 a. m.;1;14899.584;7065.6;11968;PALOMA
7.79523E+14;12002;9/1/2017;9/1/2017;211;19;SIG;5:57:00 p. m.;6:16:00 p. m.;1;5534.352;3413.568;12002;GATO
7.79523E+14;12002;9/1/2017;9/1/2017;211;27;SIG;9:15:00 a. m.;9:42:00 a. m.;1;5534.352;3413.568;12002;GATO
8.84403E+14;13617;9/1/2017;9/1/2017;203;62;SIG;4:19:00 a. m.;5:21:00 a. m.;1;13659.792;5008.848;13617;MARIPOSA
8.85507E+14;13634;9/1/2017;9/1/2017;211;17;SIG;5:57:00 p. m.;6:14:00 p. m.;1;13843.056;5515.584;13634;THOR
1.2156E+15;18717;9/1/2017;9/1/2017;211;19;SIG;5:57:00 p. m.;6:16:00 p. m.;1;24322.224;10234.08;18717;ANACONDA
1.2156E+15;18717;9/1/2017;9/1/2017;211;27;SIG;9:15:00 a. m.;9:42:00 a. m.;1;24322.224;10234.08;18717;ANACONDA
1.21671E+15;18734;9/1/2017;9/1/2017;106;0;SIG;2:02:00 p. m.;2:02:00 p. m.;1;19971.36;10329.024;18734;FREYA
1.326E+15;20417;9/1/2017;9/1/2017;105;161;SIG;8:55:00 a. m.;11:36:00 a. m.;1;5784.96;3831.984;20417;MANCHESTER
1.43751E+15;22134;9/1/2017;9/1/2017;101;4;SIG;11:57:00 a. m.;12:01:00 p. m.;1;13250.208;8480.928;22134;ZORRO
1.55012E+15;23868;9/1/2017;9/1/2017;108;123;SIG;2:07:00 p. m.;4:10:00 p. m.;1;22396.848;4170.912;23868;BARCELONA
1.55232E+15;23902;9/1/2017;9/1/2017;106;0;SIG;6:40:00 a. m.;6:40:00 a. m.;1;6370.08;281.52;23902;AMAZONAS
1.6572E+15;25517;9/1/2017;9/1/2017;101;8;SIG;11:47:00 a. m.;11:55:00 a. m.;1;33140.976;873.264;25517;RATON
1.65831E+15;25534;9/1/2017;9/1/2017;106;0;SIG;8:28:00 a. m.;8:28:00 a. m.;1;18768;2639.664;25534;OTTAWA
2.7612E+15;42517;9/1/2017;9/1/2017;102;209;SIG;5:42:00 a. m.;9:11:00 a. m.;1;34150.032;2450.88;42517;ANUBIS
2.7612E+15;42517;9/1/2017;9/1/2017;302;13;SIG;11:51:00 a. m.;12:04:00 p. m.;1;34150.032;2450.88;42517;ANUBIS
2.87381E+15;44251;9/1/2017;9/1/2017;108;411;SIG;10:43:00 a. m.;5:34:00 p. m.;1;16731.12;7155.024;44251;HIPOPOTAMO
2.87492E+15;44268;9/1/2017;9/1/2017;209;180;SIG;4:20:00 a. m.;7:20:00 a. m.;1;88.32;24.288;44268;YAREN
2.87602E+15;44285;9/1/2017;9/1/2017;101;157;SIG;4:51:00 a. m.;7:28:00 a. m.;1;12009.312;4366.32;44285;PERRO
3.09903E+15;47719;9/1/2017;9/1/2017;211;27;SIG;9:15:00 a. m.;9:42:00 a. m.;1;10313.568;2208;47719;ELEFANTE
3.09903E+15;47719;9/1/2017;9/1/2017;211;19;SIG;5:57:00 p. m.;6:16:00 p. m.;1;10313.568;2208;47719;ELEFANTE
3.10013E+15;47736;9/1/2017;9/1/2017;101;7;SIG;4:48:00 a. m.;4:55:00 a. m.;1;12926.736;3105.552;47736;NUTRIA
7.75119E+14;11934;10/1/2017;10/1/2017;106;0;SIG;7:00:00 a. m.;7:00:00 a. m.;1;18522.912;8013.936;11934;TOPO
1.32601E+15;20417;10/1/2017;10/1/2017;101;9;SIG;4:47:00 p. m.;4:56:00 p. m.;1;5784.96;3831.984;20417;MANCHESTER
1.99283E+15;30685;10/1/2017;10/1/2017;106;0;SIG;7:23:00 a. m.;7:23:00 a. m.;1;27619.872;1174.656;30685;HERMES
2.98864E+15;46019;10/1/2017;10/1/2017;106;0;SIG;6:41:00 a. m.;6:41:00 a. m.;1;31132.8;59.616;46019;LIMA
4.4393E+14;6834;11/1/2017;11/1/2017;106;0;SIG;7:06:00 p. m.;7:06:00 p. m.;1;11503.68;8324.16;6834;RA
7.78442E+14;11985;11/1/2017;11/1/2017;307;3;SIG;12:46:00 p. m.;12:49:00 p. m.;1;6253.056;2061.168;11985;MADRID
7.79546E+14;12002;11/1/2017;11/1/2017;307;6;SIG;12:39:00 p. m.;12:45:00 p. m.;1;5534.352;3413.568;12002;GATO
3.31323E+15;51017;11/1/2017;11/1/2017;203;95;SIG;1:13:00 a. m.;2:48:00 a. m.;1;14652.288;9902.88;51017;NEW YORK
3.31543E+15;51051;11/1/2017;11/1/2017;307;4;SIG;3:53:00 a. m.;3:57:00 a. m.;1;9322.176;4679.856;51051;MARIGOT
2.22037E+14;3417;12/1/2017;12/1/2017;106;0;SIG;1:38:00 p. m.;1:38:00 p. m.;1;13687.392;1918.752;3417;LOKI
1.43754E+15;22134;12/1/2017;12/1/2017;106;0;SIG;10:46:00 p. m.;10:46:00 p. m.;1;13250.208;8480.928;22134;ZORRO
5.57664E+14;8585;13/1/2017;13/1/2017;404;2;SIG;7:20:00 a. m.;7:22:00 a. m.;1;7114.176;3901.536;8585;BERLIN
7.78464E+14;11985;13/1/2017;13/1/2017;306;18;SIG;10:34:00 a. m.;10:52:00 a. m.;1;6253.056;2061.168;11985;MADRID
2.87606E+15;44285;13/1/2017;13/1/2017;101;5;SIG;7:47:00 a. m.;7:52:00 a. m.;1;12009.312;4366.32;44285;PERRO
1.16075E+14;1785;14/1/2017;14/1/2017;205;54;SIG;5:36:00 p. m.;6:30:00 p. m.;1;19839.984;6685.824;1785;AVE
4.45067E+14;6851;14/1/2017;14/1/2017;101;5;SIG;7:07:00 a. m.;7:12:00 a. m.;1;16929.84;12287.52;6851;ABEJA
1.54907E+15;23851;14/1/2017;14/1/2017;409;7;SIG;4:21:00 p. m.;4:28:00 p. m.;1;579.6;2.208;23851;DELFIN
1.55017E+15;23868;14/1/2017;14/1/2017;409;6;SIG;4:21:00 p. m.;4:27:00 p. m.;1;22396.848;4170.912;23868;BARCELONA
1.55127E+15;23885;14/1/2017;14/1/2017;409;7;SIG;4:21:00 p. m.;4:28:00 p. m.;1;19077.12;5250.624;23885;ODIN
1.55238E+15;23902;14/1/2017;14/1/2017;409;6;SIG;4:21:00 p. m.;4:27:00 p. m.;1;6370.08;281.52;23902;AMAZONAS
1.55238E+15;23902;14/1/2017;14/1/2017;106;0;SIG;4:04:00 p. m.;4:04:00 p. m.;1;6370.08;281.52;23902;AMAZONAS
1.55238E+15;23902;14/1/2017;14/1/2017;106;0;SIG;4:35:00 p. m.;4:35:00 p. m.;1;6370.08;281.52;23902;AMAZONAS
1.55238E+15;23902;14/1/2017;14/1/2017;102;0;SIG;5:07:00 p. m.;5:07:00 p. m.;1;6370.08;281.52;23902;AMAZONAS
1.55238E+15;23902;14/1/2017;14/1/2017;102;0;SIG;5:08:00 p. m.;5:08:00 p. m.;1;6370.08;281.52;23902;AMAZONAS
1.55238E+15;23902;14/1/2017;14/1/2017;102;0;SIG;5:17:00 p. m.;5:17:00 p. m.;1;6370.08;281.52;23902;AMAZONAS
1.55238E+15;23902;14/1/2017;14/1/2017;102;1;SIG;5:18:00 p. m.;5:19:00 p. m.;1;6370.08;281.52;23902;AMAZONAS
2.98758E+15;46002;14/1/2017;14/1/2017;101;5;SIG;4:21:00 p. m.;4:26:00 p. m.;1;4589.328;760.656;46002;ATACAMA
1.21678E+15;18734;16/1/2017;16/1/2017;106;0;SIG;4:33:00 a. m.;4:33:00 a. m.;1;19971.36;10329.024;18734;FREYA
1.2168E+15;18734;17/1/2017;17/1/2017;106;0;SIG;7:52:00 a. m.;7:52:00 a. m.;1;19971.36;10329.024;18734;FREYA
1.55131E+15;23885;17/1/2017;17/1/2017;101;5;SIG;6:34:00 a. m.;6:39:00 a. m.;1;19077.12;5250.624;23885;ODIN
3.32503E+14;5117;18/1/2017;18/1/2017;101;28;SIG;6:48:00 a. m.;7:16:00 a. m.;1;46262.016;3264.528;5117;CUPIDO
3.09913E+15;47719;18/1/2017;18/1/2017;105;7;SIG;8:13:00 a. m.;8:20:00 a. m.;1;10313.568;2208;47719;ELEFANTE
3.10023E+15;47736;18/1/2017;18/1/2017;106;0;SIG;8:13:00 a. m.;8:13:00 a. m.;1;12926.736;3105.552;47736;NUTRIA
4.46237E+14;6868;20/1/2017;20/1/2017;101;6;SIG;9:39:00 a. m.;9:45:00 a. m.;1;14679.888;4707.456;6868;DAKAR
7.81853E+14;12036;20/1/2017;20/1/2017;106;0;SIG;7:58:00 a. m.;7:58:00 a. m.;1;5867.76;1966.224;12036;GORILA
1.99184E+15;30668;20/1/2017;20/1/2017;106;0;SIG;11:42:00 a. m.;11:42:00 a. m.;1;12891.408;4046.16;30668;FERRARI
1.11736E+14;1717;21/1/2017;21/1/2017;101;4;SIG;10:21:00 p. m.;10:25:00 p. m.;1;3323.04;2588.88;1717;ESCARABAJO
1.99295E+15;30685;21/1/2017;21/1/2017;106;0;SIG;7:22:00 a. m.;7:22:00 a. m.;1;27619.872;1174.656;30685;HERMES
1.43765E+15;22134;22/1/2017;22/1/2017;101;5;SIG;6:01:00 a. m.;6:06:00 a. m.;1;13250.208;8480.928;22134;ZORRO
5.54462E+14;8534;23/1/2017;23/1/2017;307;3;SIG;3:13:00 p. m.;3:16:00 p. m.;1;11428.608;3787.824;8534;CAMALEON
5.54462E+14;8534;23/1/2017;23/1/2017;307;3;SIG;8:00:00 p. m.;8:03:00 p. m.;1;11428.608;3787.824;8534;CAMALEON
5.5667E+14;8568;23/1/2017;23/1/2017;307;3;SIG;3:30:00 p. m.;3:33:00 p. m.;1;8960.064;2756.688;8568;ZEUS
5.5667E+14;8568;23/1/2017;23/1/2017;307;3;SIG;7:46:00 p. m.;7:49:00 p. m.;1;8960.064;2756.688;8568;ZEUS
7.76366E+14;11951;23/1/2017;23/1/2017;108;0;SIG;4:56:00 a. m.;4:56:00 a. m.;1;12135.168;5100.48;11951;VENADO
7.76366E+14;11951;23/1/2017;23/1/2017;108;0;SIG;3:37:00 a. m.;3:37:00 a. m.;1;12135.168;5100.48;11951;VENADO
7.76366E+14;11951;23/1/2017;23/1/2017;108;0;SIG;4:25:00 a. m.;4:25:00 a. m.;1;12135.168;5100.48;11951;VENADO
7.76366E+14;11951;23/1/2017;23/1/2017;108;67;SIG;5:49:00 a. m.;6:56:00 a. m.;1;12135.168;5100.48;11951;VENADO
7.76366E+14;11951;23/1/2017;23/1/2017;306;29;SIG;7:02:00 a. m.;7:31:00 a. m.;1;12135.168;5100.48;11951;VENADO
7.8299E+14;12053;23/1/2017;23/1/2017;108;66;SIG;5:49:00 a. m.;6:55:00 a. m.;1;2058.96;1472.736;12053;TIBURON
7.8299E+14;12053;23/1/2017;23/1/2017;108;4;SIG;3:37:00 a. m.;3:41:00 a. m.;1;2058.96;1472.736;12053;TIBURON
7.8299E+14;12053;23/1/2017;23/1/2017;108;4;SIG;4:25:00 a. m.;4:29:00 a. m.;1;2058.96;1472.736;12053;TIBURON
7.8299E+14;12053;23/1/2017;23/1/2017;108;36;SIG;4:56:00 a. m.;5:32:00 a. m.;1;2058.96;1472.736;12053;TIBURON
7.8299E+14;12053;23/1/2017;23/1/2017;306;29;SIG;7:02:00 a. m.;7:31:00 a. m.;1;2058.96;1472.736;12053;TIBURON
1.21686E+15;18734;23/1/2017;23/1/2017;106;0;SIG;8:57:00 a. m.;8:57:00 a. m.;1;19971.36;10329.024;18734;FREYA
1.21797E+15;18751;23/1/2017;23/1/2017;101;5;SIG;5:01:00 p. m.;5:06:00 p. m.;1;10896.48;5685.6;18751;TORTUGA
1.65846E+15;25534;23/1/2017;23/1/2017;106;0;SIG;9:01:00 a. m.;9:01:00 a. m.;1;18768;2639.664;25534;OTTAWA
3.31667E+15;51068;23/1/2017;23/1/2017;105;0;SIG;10:42:00 a. m.;10:42:00 a. m.;1;6213.312;3489.744;51068;PARIS
1.13977E+14;1751;24/1/2017;24/1/2017;106;0;SIG;6:54:00 a. m.;6:54:00 a. m.;1;10719.84;7158.336;1751;TOKYO
3.41401E+14;5253;24/1/2017;24/1/2017;106;0;SIG;8:14:00 a. m.;8:14:00 a. m.;1;19810.176;773.904;5253;VILNA
8.85673E+14;13634;24/1/2017;24/1/2017;106;0;SIG;6:00:00 a. m.;6:00:00 a. m.;1;13843.056;5515.584;13634;THOR
1.21577E+15;18717;24/1/2017;24/1/2017;106;0;SIG;8:12:00 a. m.;8:12:00 a. m.;1;24322.224;10234.08;18717;ANACONDA
1.65737E+15;25517;24/1/2017;24/1/2017;307;3;SIG;4:35:00 p. m.;4:38:00 p. m.;1;33140.976;873.264;25517;RATON
2.21489E+15;34102;24/1/2017;25/1/2017;108;228;SIG;10:40:00 p. m.;2:28:00 a. m.;1;6895.584;751.824;34102;GUSANO
1.5525E+15;23902;25/1/2017;25/1/2017;101;6;SIG;5:49:00 a. m.;5:55:00 a. m.;1;6370.08;281.52;23902;AMAZONAS
2.20938E+15;34017;25/1/2017;25/1/2017;101;3;SIG;1:02:00 a. m.;1:05:00 a. m.;1;11709.024;637.008;34017;MOSCU
3.10031E+15;47736;25/1/2017;25/1/2017;106;0;SIG;9:35:00 a. m.;9:35:00 a. m.;1;12926.736;3105.552;47736;NUTRIA
7.83023E+14;12053;26/1/2017;26/1/2017;101;4;SIG;5:11:00 p. m.;5:15:00 p. m.;1;2058.96;1472.736;12053;TIBURON
3.0948E+15;47651;26/1/2017;26/1/2017;101;2;SIG;4:55:00 p. m.;4:57:00 p. m.;1;33441.264;3212.64;47651;DILI
3.0948E+15;47651;26/1/2017;26/1/2017;106;0;SIG;6:30:00 p. m.;6:30:00 p. m.;1;33441.264;3212.64;47651;DILI
3.09701E+15;47685;26/1/2017;26/1/2017;106;0;SIG;3:45:00 p. m.;3:45:00 p. m.;1;21487.152;2034.672;47685;TIGRE
3.09701E+15;47685;26/1/2017;26/1/2017;306;5;SIG;5:39:00 p. m.;5:44:00 p. m.;1;21487.152;2034.672;47685;TIGRE
3.38122E+14;5202;27/1/2017;27/1/2017;101;5;SIG;7:00:00 a. m.;7:05:00 a. m.;1;23040.48;1342.464;5202;CAIRO
7.77514E+14;11968;27/1/2017;27/1/2017;106;0;SIG;3:16:00 p. m.;3:16:00 p. m.;1;14899.584;7065.6;11968;PALOMA
1.3262E+15;20417;27/1/2017;27/1/2017;203;77;SIG;7:03:00 a. m.;8:20:00 a. m.;1;5784.96;3831.984;20417;MANCHESTER
2.99103E+15;46053;27/1/2017;27/1/2017;202;0;SIG;4:20:00 p. m.;4:20:00 p. m.;1;67236.912;2997.36;46053;ATENEA
7.76421E+14;11951;28/1/2017;28/1/2017;203;0;SIG;8:03:00 a. m.;8:03:00 a. m.;1;12135.168;5100.48;11951;VENADO
7.76421E+14;11951;28/1/2017;28/1/2017;307;12;SIG;2:12:00 p. m.;2:24:00 p. m.;1;12135.168;5100.48;11951;VENADO
7.76421E+14;11951;28/1/2017;28/1/2017;307;13;SIG;4:54:00 p. m.;5:07:00 p. m.;1;12135.168;5100.48;11951;VENADO
1.55143E+15;23885;28/1/2017;28/1/2017;101;5;SIG;6:08:00 p. m.;6:13:00 p. m.;1;19077.12;5250.624;23885;ODIN
1.55253E+15;23902;28/1/2017;28/1/2017;409;5;SIG;6:08:00 p. m.;6:13:00 p. m.;1;6370.08;281.52;23902;AMAZONAS
1.66404E+15;25619;28/1/2017;28/1/2017;101;5;SIG;6:46:00 a. m.;6:51:00 a. m.;1;11249.76;463.68;25619;CAMELLO
1.99303E+15;30685;28/1/2017;28/1/2017;106;0;SIG;9:29:00 p. m.;9:29:00 p. m.;1;27619.872;1174.656;30685;HERMES
2.87623E+15;44285;28/1/2017;28/1/2017;101;5;SIG;5:42:00 a. m.;5:47:00 a. m.;1;12009.312;4366.32;44285;PERRO
9.95024E+14;15317;29/1/2017;29/1/2017;106;0;SIG;7:02:00 a. m.;7:02:00 a. m.;1;4603.68;1824.912;15317;ESCORPION
1.43773E+15;22134;29/1/2017;29/1/2017;108;0;SIG;6:20:00 a. m.;6:20:00 a. m.;1;13250.208;8480.928;22134;ZORRO
1.43773E+15;22134;29/1/2017;29/1/2017;306;31;SIG;9:08:00 a. m.;9:39:00 a. m.;1;13250.208;8480.928;22134;ZORRO
3.31674E+15;51068;29/1/2017;29/1/2017;106;0;SIG;9:21:00 a. m.;9:21:00 a. m.;1;6213.312;3489.744;51068;PARIS
9.95046E+14;15317;31/1/2017;31/1/2017;402;0;SIG;8:47:00 a. m.;8:47:00 a. m.;1;4603.68;1824.912;15317;ESCORPION
9.9615E+14;15334;31/1/2017;31/1/2017;402;0;SIG;8:47:00 a. m.;8:47:00 a. m.;1;8113.296;283.728;15334;COCODRILO
1.00167E+15;15419;31/1/2017;31/1/2017;402;0;SIG;8:47:00 a. m.;8:47:00 a. m.;1;13395.936;2731.296;15419;MIAMI
1.00388E+15;15453;31/1/2017;31/1/2017;402;0;SIG;8:47:00 a. m.;8:47:00 a. m.;1;10552.032;3100.032;15453;HELA
2.29643E+14;3536;1/2/2017;1/2/2017;106;0;SIG;8:48:00 p. m.;8:48:00 p. m.;1;24930.528;1776.336;3536;OSO
3.41147E+14;5253;1/2/2017;1/2/2017;106;0;SIG;2:31:00 p. m.;2:31:00 p. m.;1;19810.176;777.216;5253;VILNA
1.13734E+14;1751;2/2/2017;2/2/2017;101;5;SIG;7:47:00 a. m.;7:52:00 a. m.;1;10719.84;7160.544;1751;TOKYO
4.46038E+14;6868;2/2/2017;2/2/2017;101;5;SIG;2:40:00 p. m.;2:45:00 p. m.;1;14679.888;4708.56;6868;DAKAR
3.09455E+15;47651;3/2/2017;3/2/2017;106;0;SIG;6:02:00 a. m.;6:02:00 a. m.;1;33441.264;3217.056;47651;DILI
2.26364E+14;3485;4/2/2017;4/2/2017;101;4;SIG;12:48:00 p. m.;12:52:00 p. m.;1;16013.52;340.032;3485;HORUS
1.32595E+15;20417;4/2/2017;4/2/2017;406;5;SIG;5:24:00 p. m.;5:29:00 p. m.;1;5784.96;3843.024;20417;MANCHESTER
1.43745E+15;22134;4/2/2017;4/2/2017;406;5;SIG;5:24:00 p. m.;5:29:00 p. m.;1;13250.208;8493.072;22134;ZORRO
1.43966E+15;22168;4/2/2017;4/2/2017;406;5;SIG;5:24:00 p. m.;5:29:00 p. m.;1;2506.08;1383.312;22168;HERA
2.43105E+15;37434;4/2/2017;4/2/2017;406;7;SIG;5:24:00 p. m.;5:31:00 p. m.;1;55260.72;184.368;37434;CERDO
2.43216E+15;37451;4/2/2017;4/2/2017;406;7;SIG;5:24:00 p. m.;5:31:00 p. m.;1;3352.848;871.056;37451;JUNO
2.43326E+15;37468;4/2/2017;4/2/2017;406;7;SIG;5:24:00 p. m.;5:31:00 p. m.;1;27600;3.312;37468;FRIGG
1.18183E+14;1819;5/2/2017;5/2/2017;106;0;SIG;6:20:00 a. m.;6:20:00 a. m.;1;4725.12;4693.104;1819;CONEJO
4.43863E+14;6834;5/2/2017;5/2/2017;106;0;SIG;6:09:00 a. m.;6:09:00 a. m.;1;11608.56;8360.592;6834;RA
4.43863E+14;6834;5/2/2017;5/2/2017;106;0;SIG;6:21:00 a. m.;6:21:00 a. m.;1;11608.56;8360.592;6834;RA
3.09457E+15;47651;5/2/2017;5/2/2017;101;4;SIG;11:08:00 a. m.;11:12:00 a. m.;1;33441.264;3217.056;47651;DILI
3.09457E+15;47651;5/2/2017;5/2/2017;108;19;SIG;11:15:00 a. m.;11:34:00 a. m.;1;33441.264;3217.056;47651;DILI
3.34601E+14;5151;8/2/2017;8/2/2017;207;56;SIG;5:11:00 p. m.;6:07:00 p. m.;1;17456.448;956.064;5151;HEIMDAL
3.35705E+14;5168;8/2/2017;8/2/2017;207;5;SIG;5:11:00 p. m.;5:16:00 p. m.;1;10035.36;2024.736;5168;TYR
4.48313E+14;6902;8/2/2017;8/2/2017;101;5;SIG;4:35:00 p. m.;4:40:00 p. m.;1;8461.056;2582.256;6902;RIGA
5.53193E+14;8517;8/2/2017;8/2/2017;403;6;SIG;5:11:00 p. m.;5:17:00 p. m.;1;13780.128;2907.936;8517;BALLENA
5.54297E+14;8534;8/2/2017;8/2/2017;403;6;SIG;5:11:00 p. m.;5:17:00 p. m.;1;10479.168;3876.144;8534;CAMALEON
5.56505E+14;8568;8/2/2017;8/2/2017;403;7;SIG;5:11:00 p. m.;5:18:00 p. m.;1;8960.064;2761.104;8568;ZEUS
5.57609E+14;8585;8/2/2017;8/2/2017;403;7;SIG;5:11:00 p. m.;5:18:00 p. m.;1;7114.176;3908.16;8585;BERLIN
1.65719E+15;25517;8/2/2017;8/2/2017;106;0;SIG;11:35:00 a. m.;11:35:00 a. m.;1;33140.976;895.344;25517;RATON
1.65719E+15;25517;8/2/2017;8/2/2017;307;2;SIG;11:39:00 a. m.;11:41:00 a. m.;1;33140.976;895.344;25517;RATON
1.6583E+15;25534;8/2/2017;8/2/2017;108;38;SIG;7:34:00 a. m.;8:12:00 a. m.;1;18712.8;2644.08;25534;OTTAWA
1.13812E+14;1751;9/2/2017;9/2/2017;306;3;SIG;10:42:00 p. m.;10:45:00 p. m.;1;10719.84;7160.544;1751;TOKYO
1.17124E+14;1802;9/2/2017;9/2/2017;405;3;SIG;10:42:00 p. m.;10:45:00 p. m.;1;4360.8;2089.872;1802;BALDER
2.87271E+15;44234;9/2/2017;9/2/2017;106;0;SIG;7:34:00 p. m.;7:34:00 p. m.;1;9892.944;3517.344;44234;NEPTUNO
2.87492E+15;44268;9/2/2017;9/2/2017;106;0;SIG;7:34:00 p. m.;7:34:00 p. m.;1;3273.36;394.128;44268;YAREN
2.87602E+15;44285;9/2/2017;9/2/2017;106;0;SIG;7:34:00 p. m.;7:34:00 p. m.;1;12478.512;4387.296;44285;PERRO
